Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Days to Ship,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Sales Amount,Shipping Amount,Ship Mode,Product Container
26657,C775,Richard,9/29/2020,10/1/2020,2,Medium,SKU458,28,40.98,0.06,1078.59,7.47,Regular Air,Small Box
16518,C444,John,9/29/2020,9/30/2020,1,Critical,SKU618,4,18.97,0.03,73.6,5.21,Regular Air,Small Box
16518,C444,Richard,9/29/2020,10/2/2020,3,Critical,SKU1193,36,85.99,0.03,3002.77,0.99,Regular Air,Wrap Bag
36998,C155,Bob,9/29/2020,10/4/2020,5,Low,SKU149,50,9.98,0.07,464.07,12.52,Regular Air,Small Box
36998,C155,Bob,9/29/2020,10/6/2020,7,Low,SKU633,41,6.48,0.1,239.11,9.54,Regular Air,Small Box
36998,C155,Richard,9/29/2020,10/1/2020,2,Low,SKU704,8,6.48,0.02,50.8,5.19,Regular Air,Small Box
55968,C134,John,9/30/2020,10/2/2020,2,Low,SKU762,40,1.82,0.05,69.16,1,Regular Air,Wrap Bag
27300,C713,John,9/30/2020,10/1/2020,1,Not Specified,SKU1022,50,73.98,0.1,3329.1,4,Regular Air,Small Box
27300,C713,Bob,9/30/2020,9/30/2020,0,Not Specified,SKU821,27,2.1,0.04,54.43,0.7,Regular Air,Wrap Bag
8678,C442,John,9/30/2020,10/5/2020,5,Low,SKU888,31,29.74,0,921.94,6.64,Regular Air,Small Box
18592,C581,John,9/30/2020,10/1/2020,1,Critical,SKU879,2,10.98,0.04,21.08,3.37,Regular Air,Small Pack
18374,C571,Bob,9/30/2020,10/2/2020,2,Low,SKU585,21,7.28,0.09,139.12,5.47,Regular Air,Small Box
39654,C312,John,9/30/2020,10/1/2020,1,Medium,SKU445,39,21.38,0.03,808.81,2.99,Express Air,Small Box
293,C069,Bob,10/1/2020,10/2/2020,1,High,SKU258,49,208.16,0.07,9485.85,68.02,Delivery Truck,Jumbo Drum
293,C069,John,10/1/2020,10/3/2020,2,High,SKU371,27,8.69,0.01,232.28,2.99,Regular Air,Small Box
22980,C642,Bob,10/1/2020,10/2/2020,1,Not Specified,SKU908,17,12.44,0,211.48,6.27,Regular Air,Medium Box
22980,C642,Bob,10/1/2020,10/2/2020,1,Not Specified,SKU669,10,4.98,0.06,46.81,5.49,Regular Air,Small Box
20579,C377,John,10/1/2020,10/4/2020,3,Medium,SKU1222,16,110.99,0.1,1598.26,8.99,Regular Air,Small Box
929,C481,Bob,10/1/2020,10/4/2020,3,High,SKU1040,21,10.97,0.04,221.16,6.5,Regular Air,Small Box
929,C481,Bob,10/1/2020,10/3/2020,2,High,SKU881,39,2.08,0.04,77.88,2.56,Regular Air,Small Pack
6150,C549,Richard,10/1/2020,10/2/2020,1,Critical,SKU577,38,4.98,0.06,177.89,0.8,Regular Air,Wrap Bag
4261,C459,John,10/2/2020,10/3/2020,1,Critical,SKU303,22,68.81,0.04,1453.27,60,Delivery Truck,Jumbo Drum
4261,C459,Richard,10/2/2020,10/4/2020,2,Critical,SKU663,33,5.98,0.08,181.55,5.35,Regular Air,Small Box
4261,C459,Bob,10/2/2020,10/4/2020,2,Critical,SKU304,32,300.65,0.04,9235.97,24.49,Regular Air,Large Box
4261,C459,Bob,10/2/2020,10/4/2020,2,Critical,SKU667,48,5.78,0.04,266.34,5.37,Regular Air,Small Box
25476,C189,Bob,10/2/2020,10/4/2020,2,Not Specified,SKU1014,21,35.41,0.09,676.69,1.99,Regular Air,Small Pack
25476,C189,John,10/2/2020,10/3/2020,1,Not Specified,SKU1072,4,3499.99,0.05,13299.96,24.49,Regular Air,Large Box
18596,C004,Bob,10/2/2020,10/4/2020,2,Low,SKU076,42,110.98,0.02,4567.94,30,Delivery Truck,Jumbo Drum
18596,C004,Bob,10/2/2020,10/4/2020,2,Low,SKU510,32,12.53,0.01,396.95,0.5,Regular Air,Small Box
31266,C642,Bob,10/3/2020,10/4/2020,1,High,SKU1116,16,399.98,0.04,6143.69,12.06,Delivery Truck,Jumbo Box
46534,C149,Richard,10/3/2020,10/5/2020,2,High,SKU1084,13,99.99,0.05,1234.88,19.99,Regular Air,Small Box
51333,C744,Bob,10/4/2020,10/6/2020,2,Not Specified,SKU1112,30,80.97,0.1,2186.19,33.6,Delivery Truck,Jumbo Drum
51333,C744,John,10/4/2020,10/6/2020,2,Not Specified,SKU583,25,9.06,0.07,210.64,9.86,Regular Air,Small Box
44000,C191,Richard,10/4/2020,10/4/2020,0,Not Specified,SKU491,15,30.98,0,464.7,19.51,Regular Air,Small Box
44000,C191,John,10/4/2020,10/4/2020,0,Not Specified,SKU647,18,4.28,0.05,73.19,6.72,Regular Air,Small Box
5697,C518,Richard,10/4/2020,10/6/2020,2,Critical,SKU972,31,11.29,0.03,339.49,5.03,Regular Air,Small Box
15651,C038,Bob,10/4/2020,10/7/2020,3,Critical,SKU293,40,60.22,0.1,2167.92,3.5,Express Air,Small Box
15651,C038,Bob,10/4/2020,10/6/2020,2,Critical,SKU893,14,80.98,0.05,1077.03,35,Regular Air,Large Box
15651,C038,Richard,10/4/2020,10/6/2020,2,Critical,SKU225,8,179.29,0.07,1333.92,56.2,Delivery Truck,Jumbo Box
44000,C191,Richard,10/4/2020,10/4/2020,0,Not Specified,SKU456,17,7.1,0.06,113.46,6.05,Regular Air,Small Box
44000,C191,Richard,10/4/2020,10/5/2020,1,Not Specified,SKU196,19,17.78,0.05,320.93,5.03,Regular Air,Small Box
50849,C453,Bob,10/4/2020,10/9/2020,5,Low,SKU705,47,6.48,0.04,292.38,9.17,Express Air,Small Box
38336,C410,Richard,10/5/2020,10/6/2020,1,Critical,SKU453,14,6.75,0.07,87.88,2.99,Regular Air,Small Box
38336,C410,Richard,10/5/2020,10/6/2020,1,Critical,SKU1040,31,10.97,0,340.07,6.5,Regular Air,Small Box
29991,C666,Richard,10/5/2020,10/7/2020,2,Low,SKU538,41,3.15,0.06,121.4,0.49,Regular Air,Small Box
55623,C344,Richard,10/5/2020,10/6/2020,1,Critical,SKU250,47,227.55,0.09,9732.31,32.48,Delivery Truck,Jumbo Box
3655,C769,John,10/5/2020,10/5/2020,0,Critical,SKU399,3,15.99,0.02,47.01,13.18,Regular Air,Small Box
3655,C769,Richard,10/5/2020,10/6/2020,1,Critical,SKU1253,24,125.99,0,3023.76,7.69,Regular Air,Small Box
33444,C011,Richard,10/6/2020,10/7/2020,1,Medium,SKU734,11,2.6,0.09,26.03,2.4,Regular Air,Wrap Bag
33444,C011,Richard,10/6/2020,10/8/2020,2,Medium,SKU938,8,14.97,0.07,111.38,7.51,Regular Air,Small Box
4067,C696,Richard,10/6/2020,10/8/2020,2,High,SKU456,16,7.1,0.04,109.06,6.05,Regular Air,Small Box
42848,C212,Bob,10/6/2020,10/8/2020,2,Not Specified,SKU578,50,7.64,0.01,378.18,5.83,Regular Air,Wrap Bag
50818,C570,Richard,10/6/2020,10/8/2020,2,Medium,SKU1255,34,205.99,0.1,6303.29,8.99,Regular Air,Small Box
16709,C307,Richard,10/6/2020,10/8/2020,2,High,SKU703,3,6.48,0.07,18.08,5.74,Regular Air,Small Box
9509,C403,John,10/7/2020,10/8/2020,1,Not Specified,SKU053,36,320.98,0.02,11324.17,58.95,Delivery Truck,Jumbo Drum
9509,C403,John,10/7/2020,10/8/2020,1,Not Specified,SKU618,5,18.97,0.1,85.36,5.21,Express Air,Small Box
9509,C403,Bob,10/7/2020,10/7/2020,0,Not Specified,SKU620,32,48.91,0.02,1533.82,5.81,Regular Air,Small Box
8677,C709,Bob,10/7/2020,10/9/2020,2,High,SKU971,38,43.57,0.1,1490.09,16.36,Regular Air,Small Box
58181,C792,John,10/7/2020,10/9/2020,2,Not Specified,SKU599,5,5.98,0.04,28.7,7.15,Regular Air,Small Box
45825,C475,Bob,10/7/2020,10/7/2020,0,Medium,SKU729,43,6.48,0.04,267.49,5.14,Regular Air,Small Box
481,C059,John,10/7/2020,10/9/2020,2,High,SKU1169,44,115.99,0.01,5052.52,5.26,Regular Air,Small Box
42722,C291,John,10/7/2020,10/8/2020,1,Not Specified,SKU292,23,48.92,0,1125.16,4.5,Regular Air,Small Box
42722,C291,Bob,10/7/2020,10/9/2020,2,Not Specified,SKU150,2,7.38,0.07,13.73,5.21,Regular Air,Small Box
3232,C098,Richard,10/8/2020,10/10/2020,2,Critical,SKU463,5,7.84,0.06,36.85,4.71,Regular Air,Small Box
34241,C675,John,10/8/2020,10/8/2020,0,Low,SKU493,4,52.71,0.08,193.97,2.5,Regular Air,Small Box
33731,C396,Bob,10/8/2020,10/9/2020,1,High,SKU035,27,284.98,0.02,7540.57,69.55,Delivery Truck,Jumbo Drum
33731,C396,John,10/8/2020,10/8/2020,0,High,SKU848,32,3.58,0.09,104.25,1.63,Regular Air,Wrap Bag
33731,C396,Richard,10/8/2020,10/10/2020,2,High,SKU972,12,11.29,0.05,128.71,5.03,Regular Air,Small Box
40994,C533,Richard,10/9/2020,10/11/2020,2,High,SKU354,42,20.98,0.1,793.04,1.49,Regular Air,Small Box
28929,C678,Richard,10/9/2020,10/10/2020,1,Medium,SKU721,37,6.48,0.08,220.58,8.19,Regular Air,Small Box
28929,C678,John,10/9/2020,10/11/2020,2,Medium,SKU474,46,16.98,0.09,710.78,12.39,Regular Air,Small Box
43010,C121,Richard,10/9/2020,10/9/2020,0,Critical,SKU550,40,5.68,0,227.2,1.46,Regular Air,Wrap Bag
43010,C121,Bob,10/9/2020,10/11/2020,2,Critical,SKU593,24,10.14,0.02,238.49,2.27,Regular Air,Wrap Bag
55366,C242,John,10/10/2020,10/11/2020,1,Critical,SKU990,7,55.94,0.1,352.42,6.55,Regular Air,Small Box
32356,C494,Richard,10/10/2020,10/11/2020,1,Not Specified,SKU372,12,67.28,0.1,726.62,19.99,Regular Air,Small Box
32356,C494,Richard,10/10/2020,10/12/2020,2,Not Specified,SKU223,47,145.98,0.08,6312.18,46.2,Delivery Truck,Jumbo Box
47686,C526,Richard,10/11/2020,10/13/2020,2,Not Specified,SKU789,48,4.13,0.1,178.42,1.23,Regular Air,Wrap Bag
9473,C396,Bob,10/11/2020,10/13/2020,2,Not Specified,SKU382,3,8.04,0.1,21.71,8.94,Regular Air,Small Box
9473,C396,Richard,10/11/2020,10/12/2020,1,Not Specified,SKU424,34,16.51,0.03,544.5,2.99,Regular Air,Small Box
9473,C396,Richard,10/11/2020,10/13/2020,2,Not Specified,SKU959,31,15.51,0.04,461.58,17.78,Regular Air,Small Box
58722,C763,Richard,10/11/2020,10/13/2020,2,Critical,SKU047,45,89.99,0.05,3847.07,42,Delivery Truck,Jumbo Drum
9765,C654,Richard,10/12/2020,10/19/2020,7,Low,SKU079,26,128.24,0.03,3234.21,12.65,Regular Air,Medium Box
36390,C733,John,10/12/2020,10/14/2020,2,High,SKU1225,3,125.99,0.05,359.07,8.99,Regular Air,Small Box
6500,C769,Bob,10/12/2020,10/14/2020,2,Critical,SKU988,15,30.42,0.1,410.67,8.65,Regular Air,Small Box
6500,C769,Richard,10/12/2020,10/13/2020,1,Critical,SKU736,20,1.95,0.06,36.66,1.63,Regular Air,Wrap Bag
59683,C089,John,10/13/2020,10/14/2020,1,Not Specified,SKU434,37,4.91,0.05,172.59,4.97,Regular Air,Small Box
44678,C227,Bob,10/13/2020,10/13/2020,0,Low,SKU097,36,32.48,0.03,1134.2,7.09,Regular Air,Small Box
44678,C227,Richard,10/13/2020,10/15/2020,2,Low,SKU851,4,1.89,0.1,6.8,0.76,Regular Air,Wrap Bag
48801,C136,John,10/13/2020,10/13/2020,0,High,SKU124,43,54.2,0.01,2307.29,11.1,Regular Air,Medium Box
25473,C503,Bob,10/14/2020,10/16/2020,2,High,SKU1105,36,500.98,0.05,17133.52,28.14,Delivery Truck,Jumbo Drum
25473,C503,John,10/14/2020,10/17/2020,3,High,SKU622,20,40.99,0.08,754.22,17.48,Regular Air,Small Box
1447,C070,Bob,10/14/2020,10/17/2020,3,High,SKU1232,40,65.99,0.07,2454.83,8.99,Regular Air,Small Box
32165,C394,John,10/14/2020,10/16/2020,2,Not Specified,SKU1022,47,73.98,0.06,3268.44,14.52,Regular Air,Small Box
32165,C394,Bob,10/14/2020,10/15/2020,1,Not Specified,SKU1198,38,85.99,0.02,3202.27,0.99,Regular Air,Wrap Bag
56069,C078,John,10/14/2020,10/19/2020,5,Low,SKU492,10,5.68,0.09,51.69,1.39,Regular Air,Small Box
21665,C062,Richard,10/15/2020,10/16/2020,1,High,SKU1206,5,115.99,0.09,527.75,2.5,Express Air,Small Box
25152,C509,Bob,10/15/2020,10/17/2020,2,Critical,SKU824,29,7.08,0.07,190.95,2.35,Regular Air,Wrap Bag
15715,C438,Richard,10/15/2020,10/18/2020,3,Critical,SKU658,43,47.9,0.03,1997.91,5.86,Regular Air,Small Box
56741,C447,John,10/16/2020,10/23/2020,7,Critical,SKU167,33,18.84,0.01,615.5,3.62,Regular Air,Wrap Bag
36034,C172,Bob,10/16/2020,10/18/2020,2,High,SKU790,10,1.76,0,17.6,0.7,Regular Air,Wrap Bag
26084,C594,Richard,10/16/2020,10/21/2020,5,Low,SKU672,33,6.68,0.03,213.83,7.3,Express Air,Small Box
14630,C553,Richard,10/16/2020,10/16/2020,0,Low,SKU751,17,22.01,0.08,344.24,5.53,Regular Air,Small Pack
56740,C360,Richard,10/16/2020,10/18/2020,2,Low,SKU450,6,5.28,0.05,30.1,2.99,Regular Air,Small Box
56740,C360,Richard,10/16/2020,10/20/2020,4,Low,SKU883,29,832.81,0.09,21977.86,24.49,Regular Air,Medium Box
51940,C342,Richard,10/17/2020,10/18/2020,1,High,SKU1005,11,5.98,0.08,60.52,4.38,Regular Air,Small Pack
35713,C616,John,10/17/2020,10/17/2020,0,Medium,SKU426,49,28.53,0.04,1342.05,1.49,Regular Air,Small Box
34182,C422,John,10/17/2020,10/19/2020,2,Critical,SKU212,31,10.52,0.05,309.81,7.94,Regular Air,Small Pack
8231,C602,Richard,10/18/2020,10/20/2020,2,Critical,SKU514,27,2.88,0.06,73.09,0.5,Regular Air,Small Box
8231,C602,Richard,10/18/2020,10/19/2020,1,Critical,SKU082,5,19.98,0.06,93.91,10.49,Regular Air,Small Box
19782,C270,Richard,10/18/2020,10/22/2020,4,Low,SKU842,18,1.81,0.06,30.63,0.75,Regular Air,Wrap Bag
50308,C477,Richard,10/18/2020,10/25/2020,7,Low,SKU525,19,4.91,0.1,83.96,0.5,Regular Air,Small Box
54721,C477,Bob,10/18/2020,10/19/2020,1,Not Specified,SKU010,19,100.98,0,1918.62,26.22,Delivery Truck,Jumbo Box
50055,C346,Richard,10/18/2020,10/20/2020,2,Medium,SKU330,1,5.4,0,5.4,7.78,Regular Air,Small Box
50055,C346,Bob,10/18/2020,10/20/2020,2,Medium,SKU696,11,6.68,0.09,66.87,4.91,Regular Air,Small Box
55296,C056,John,10/18/2020,10/22/2020,4,Low,SKU579,32,10.06,0.05,305.82,2.06,Regular Air,Wrap Bag
48643,C456,Richard,10/18/2020,10/20/2020,2,Medium,SKU1104,14,808.49,0.06,10639.73,55.3,Delivery Truck,Jumbo Drum
48643,C456,Bob,10/18/2020,10/20/2020,2,Medium,SKU503,6,2.88,0.06,16.24,0.99,Regular Air,Small Box
48643,C456,Bob,10/18/2020,10/20/2020,2,Medium,SKU1240,50,65.99,0,3299.5,8.99,Regular Air,Small Box
33924,C343,Richard,10/18/2020,10/20/2020,2,Not Specified,SKU1105,12,500.98,0.05,5711.17,28.14,Delivery Truck,Jumbo Drum
30401,C762,Richard,10/18/2020,10/20/2020,2,Medium,SKU650,39,5.98,0.07,216.89,5.15,Regular Air,Small Box
12356,C795,Richard,10/18/2020,10/21/2020,3,Critical,SKU663,39,5.98,0.02,228.56,5.35,Regular Air,Small Box
19777,C602,Richard,10/19/2020,10/19/2020,0,Not Specified,SKU400,22,15.01,0.06,310.41,8.4,Regular Air,Small Box
19777,C602,Bob,10/19/2020,10/21/2020,2,Not Specified,SKU405,2,59.78,0.05,113.58,10.29,Regular Air,Small Box
19777,C602,Richard,10/19/2020,10/21/2020,2,Not Specified,SKU1147,24,155.99,0.04,3594.01,8.08,Regular Air,Small Box
33477,C246,Bob,10/19/2020,10/21/2020,2,High,SKU521,28,10.35,0.08,266.62,0.99,Regular Air,Small Box
27750,C394,Bob,10/19/2020,10/23/2020,4,Low,SKU014,12,58.14,0,697.68,36.61,Delivery Truck,Jumbo Box
27750,C394,Bob,10/19/2020,10/19/2020,0,Low,SKU1077,18,449.99,0.09,7370.84,49,Delivery Truck,Jumbo Drum
612,C700,John,10/20/2020,10/22/2020,2,Medium,SKU648,50,5.28,0.1,237.6,6.26,Regular Air,Small Box
612,C700,John,10/20/2020,10/22/2020,2,Medium,SKU1167,43,65.99,0.01,2809.19,2.5,Regular Air,Small Box
27780,C512,Richard,10/20/2020,10/21/2020,1,Critical,SKU507,18,3.08,0.02,54.33,0.99,Regular Air,Small Box
27780,C512,John,10/20/2020,10/20/2020,0,Critical,SKU865,39,3.68,0,143.52,1.32,Regular Air,Wrap Bag
27780,C512,John,10/20/2020,10/21/2020,1,Critical,SKU1036,39,43.98,0.05,1629.46,1.99,Regular Air,Small Pack
2275,C310,John,10/21/2020,10/22/2020,1,Not Specified,SKU760,49,6.08,0.08,274.09,1.17,Regular Air,Wrap Bag
8065,C220,Bob,10/21/2020,10/23/2020,2,Medium,SKU208,17,60.65,0,1031.05,12.23,Regular Air,Medium Box
11168,C470,Richard,10/21/2020,10/23/2020,2,Critical,SKU184,35,4.82,0,168.7,5.72,Regular Air,Small Pack
55716,C612,John,10/22/2020,10/23/2020,1,High,SKU880,9,1637.53,0.07,13706.13,24.49,Regular Air,Medium Box
31845,C190,Richard,10/22/2020,10/29/2020,7,Low,SKU579,11,10.06,0.05,105.13,2.06,Regular Air,Wrap Bag
31845,C190,Richard,10/22/2020,10/22/2020,0,Low,SKU266,36,100.98,0.04,3489.87,15.66,Delivery Truck,Jumbo Drum
54180,C375,John,10/22/2020,10/24/2020,2,Critical,SKU752,43,21.38,0.08,845.79,8.99,Regular Air,Small Pack
14372,C088,Bob,10/23/2020,10/25/2020,2,Critical,SKU029,34,170.98,0.09,5290.12,60.49,Delivery Truck,Jumbo Box
3559,C479,Bob,10/23/2020,10/24/2020,1,Medium,SKU334,34,3.81,0.07,120.47,5.44,Express Air,Small Box
35712,C716,Bob,10/23/2020,10/24/2020,1,High,SKU994,42,100.97,0.1,3816.67,7.18,Regular Air,Small Box
35712,C716,Richard,10/23/2020,10/23/2020,0,High,SKU676,24,5.28,0,126.72,8.16,Regular Air,Small Box
48902,C083,John,10/23/2020,10/25/2020,2,Medium,SKU722,7,6.48,0.01,44.91,7.49,Regular Air,Small Box
2630,C594,Bob,10/23/2020,10/23/2020,0,Low,SKU601,31,4.73,0.04,140.76,1.52,Regular Air,Wrap Bag
47522,C409,Richard,10/23/2020,10/24/2020,1,High,SKU467,5,15.67,0.03,76,1.39,Regular Air,Small Box
53445,C583,Bob,10/24/2020,10/26/2020,2,High,SKU750,8,11.66,0.01,92.35,8.99,Regular Air,Small Pack
53445,C583,John,10/24/2020,10/26/2020,2,High,SKU835,21,3.29,0.02,67.71,1.35,Regular Air,Wrap Bag
30976,C346,Bob,10/24/2020,10/24/2020,0,High,SKU1057,10,40.97,0.07,381.02,1.99,Regular Air,Small Pack
5378,C155,John,10/24/2020,10/26/2020,2,Critical,SKU132,6,6.24,0.01,37.07,5.22,Express Air,Small Box
3521,C306,Richard,10/25/2020,10/27/2020,2,Low,SKU796,50,4.28,0.06,201.16,0.94,Regular Air,Wrap Bag
56224,C535,Richard,10/25/2020,10/27/2020,2,Medium,SKU334,35,3.81,0.01,132.02,5.44,Regular Air,Small Box
56224,C535,Richard,10/25/2020,10/26/2020,1,Medium,SKU031,32,95.95,0.01,3039.7,74.35,Delivery Truck,Jumbo Drum
56224,C535,John,10/25/2020,10/25/2020,0,Medium,SKU860,46,7.89,0.1,326.65,2.82,Regular Air,Wrap Bag
56224,C535,Richard,10/25/2020,10/26/2020,1,Medium,SKU221,9,124.49,0.04,1075.59,51.94,Delivery Truck,Jumbo Box
17831,C630,Richard,10/25/2020,10/26/2020,1,Critical,SKU168,34,6.98,0.06,223.08,2.83,Regular Air,Small Pack
17831,C630,Richard,10/25/2020,10/28/2020,3,Critical,SKU663,38,5.98,0,227.24,5.35,Express Air,Small Box
56676,C207,John,10/25/2020,10/26/2020,1,Critical,SKU731,39,5.28,0.08,189.45,5.66,Regular Air,Small Box
57861,C055,Bob,10/25/2020,10/27/2020,2,Medium,SKU348,40,2.88,0,115.2,1.49,Regular Air,Small Box
32871,C378,John,10/26/2020,10/29/2020,3,High,SKU1044,42,20.97,0,880.74,4,Express Air,Small Box
39269,C299,Richard,10/26/2020,11/2/2020,7,Low,SKU1177,16,35.99,0.06,541.29,2.5,Regular Air,Small Pack
32871,C378,Richard,10/26/2020,10/28/2020,2,High,SKU1040,9,10.97,0.04,94.78,6.5,Regular Air,Small Box
32871,C378,Richard,10/26/2020,10/28/2020,2,High,SKU1123,14,145.45,0.03,1975.21,17.85,Delivery Truck,Jumbo Drum
55171,C366,John,10/26/2020,10/27/2020,1,High,SKU979,29,19.98,0.06,544.65,4,Regular Air,Small Box
55171,C366,Richard,10/26/2020,10/26/2020,0,High,SKU673,43,5.78,0.05,236.11,7.96,Regular Air,Small Box
16197,C427,Richard,10/26/2020,10/26/2020,0,Critical,SKU557,23,9.11,0,209.53,2.15,Express Air,Wrap Bag
16197,C427,Bob,10/26/2020,10/27/2020,1,Critical,SKU682,19,5.28,0.08,92.29,5.85,Regular Air,Small Box
1345,C639,John,10/27/2020,10/31/2020,4,Low,SKU008,24,100.98,0.08,2229.64,35.84,Delivery Truck,Jumbo Box
51556,C283,Richard,10/27/2020,10/29/2020,2,High,SKU742,10,3.57,0.01,35.34,4.17,Express Air,Small Pack
18918,C619,Bob,10/27/2020,10/28/2020,1,Not Specified,SKU1127,7,999.99,0.1,6299.94,13.99,Regular Air,Medium Box
17700,C199,Richard,10/27/2020,10/28/2020,1,Critical,SKU132,20,113.64,0.03,2204.62,35,Regular Air,Small Box
23395,C353,John,10/27/2020,10/29/2020,2,Medium,SKU974,31,39.48,0.01,1211.64,1.99,Regular Air,Small Pack
16132,C171,Richard,10/27/2020,10/28/2020,1,Medium,SKU332,26,21.38,0.07,516.97,2.99,Regular Air,Small Box
9861,C143,John,10/28/2020,11/1/2020,4,Low,SKU749,47,15.94,0.1,674.26,5.45,Regular Air,Small Pack
38912,C080,Bob,10/28/2020,11/4/2020,7,Low,SKU1245,26,65.99,0.02,1681.43,4.99,Regular Air,Small Box
23428,C016,Richard,10/28/2020,10/30/2020,2,High,SKU700,41,22.84,0.02,917.71,8.18,Regular Air,Small Box
38912,C080,John,10/28/2020,10/30/2020,2,Low,SKU977,46,152.48,0.01,6943.94,4,Regular Air,Small Box
21634,C467,John,10/28/2020,10/29/2020,1,Not Specified,SKU258,8,208.16,0.1,1498.75,68.02,Delivery Truck,Jumbo Drum
21634,C467,John,10/28/2020,10/31/2020,3,Not Specified,SKU1129,1,1938.02,0.07,1802.36,13.99,Regular Air,Medium Box
41504,C596,Richard,10/28/2020,10/30/2020,2,Critical,SKU960,20,15.51,0.07,288.49,5.8,Regular Air,Small Box
8289,C200,Bob,10/28/2020,10/28/2020,0,Low,SKU339,38,14.45,0,549.1,7.17,Regular Air,Small Box
43104,C512,Richard,10/28/2020,10/31/2020,3,High,SKU1107,50,100.97,0.1,4543.65,14,Delivery Truck,Jumbo Drum
26116,C131,John,10/29/2020,10/30/2020,1,Critical,SKU558,36,18.97,0.04,655.6,9.03,Regular Air,Small Box
18531,C368,John,10/29/2020,10/31/2020,2,Critical,SKU049,50,25.98,0.04,1247.04,14.36,Delivery Truck,Jumbo Drum
40672,C070,John,10/29/2020,10/31/2020,2,Low,SKU008,16,100.98,0.04,1551.05,35.84,Delivery Truck,Jumbo Box
3014,C586,John,10/29/2020,10/31/2020,2,Not Specified,SKU419,13,304.99,0.02,3885.57,19.99,Regular Air,Small Box
41378,C325,Bob,10/29/2020,11/1/2020,3,Not Specified,SKU071,30,180.98,0.03,5266.52,30,Delivery Truck,Jumbo Drum
41378,C325,Richard,10/29/2020,10/31/2020,2,Not Specified,SKU1066,42,29.89,0.05,1192.61,1.99,Regular Air,Small Pack
47971,C245,Richard,10/29/2020,10/30/2020,1,High,SKU145,24,4.95,0.09,108.11,5.32,Regular Air,Small Box
16864,C166,Bob,10/29/2020,10/29/2020,0,Not Specified,SKU237,42,320.64,0.05,12793.54,43.57,Delivery Truck,Jumbo Box
30499,C131,Bob,10/30/2020,11/1/2020,2,High,SKU498,16,5.98,0.1,86.11,2.5,Regular Air,Small Box
30499,C131,John,10/30/2020,11/1/2020,2,High,SKU782,33,5.84,0.01,190.79,1.2,Regular Air,Wrap Bag
53536,C675,John,10/30/2020,11/1/2020,2,High,SKU195,35,22.98,0.1,723.87,7.58,Regular Air,Small Box
53536,C675,Bob,10/30/2020,11/1/2020,2,High,SKU225,5,179.29,0,896.45,56.2,Delivery Truck,Jumbo Box
15872,C331,Bob,10/30/2020,10/30/2020,0,Not Specified,SKU266,48,100.98,0.01,4798.57,15.66,Delivery Truck,Jumbo Drum
15872,C331,John,10/30/2020,11/1/2020,2,Not Specified,SKU541,23,7.35,0,169.05,5.96,Regular Air,Small Box
15872,C331,John,10/30/2020,10/31/2020,1,Not Specified,SKU622,19,40.99,0.1,700.93,17.48,Regular Air,Small Box
17061,C343,Bob,10/30/2020,11/1/2020,2,Critical,SKU800,28,2.88,0.01,79.83,0.7,Regular Air,Wrap Bag
48706,C268,Richard,10/30/2020,11/6/2020,7,Low,SKU553,18,7.28,0.09,119.25,11.15,Regular Air,Small Box
26306,C106,John,10/30/2020,11/4/2020,5,Low,SKU243,15,209.37,0,3140.55,69,Regular Air,Large Box
48706,C268,John,10/30/2020,11/3/2020,4,Low,SKU849,28,1.14,0.09,29.05,0.7,Regular Air,Wrap Bag
43653,C031,John,10/30/2020,10/30/2020,0,High,SKU835,3,3.29,0.07,9.18,1.35,Regular Air,Wrap Bag
43653,C031,Richard,10/30/2020,10/31/2020,1,High,SKU867,39,15.73,0,613.47,7.42,Express Air,Small Pack
43653,C031,Bob,10/30/2020,11/1/2020,2,High,SKU935,10,34.76,0.06,326.74,8.22,Regular Air,Small Box
17510,C230,John,10/30/2020,10/31/2020,1,Critical,SKU482,28,15.57,0,435.96,1.39,Regular Air,Small Box
26306,C106,John,10/30/2020,11/3/2020,4,Low,SKU020,39,200.98,0.05,7446.31,55.96,Delivery Truck,Jumbo Box
37185,C318,Bob,10/31/2020,11/1/2020,1,High,SKU734,8,2.6,0.02,20.38,2.4,Regular Air,Wrap Bag
9350,C199,Bob,10/31/2020,11/1/2020,1,Critical,SKU005,13,140.98,0.1,1649.47,53.48,Delivery Truck,Jumbo Box
9350,C199,John,10/31/2020,11/2/2020,2,Critical,SKU208,2,172.99,0.1,311.38,19.99,Regular Air,Medium Box
48423,C333,John,10/31/2020,10/31/2020,0,High,SKU464,49,8.74,0.08,394,8.29,Regular Air,Small Box
59492,C374,Richard,10/31/2020,11/1/2020,1,Not Specified,SKU706,25,6.48,0.02,158.76,10.05,Regular Air,Small Box
23585,C137,Bob,10/31/2020,11/1/2020,1,Critical,SKU786,44,4.28,0.06,177.02,1.6,Regular Air,Wrap Bag
53990,C129,John,11/1/2020,11/2/2020,1,Not Specified,SKU1244,44,110.99,0.04,4688.22,2.5,Regular Air,Small Box
32231,C446,John,11/1/2020,11/5/2020,4,Low,SKU766,44,4.26,0.01,185.57,1.2,Regular Air,Wrap Bag
37287,C100,John,11/1/2020,11/6/2020,5,Low,SKU855,45,2.98,0.05,127.4,1.58,Regular Air,Wrap Bag
