Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container
41826,C165,Bob,10/16/2018,10/18/2018,Medium,SKU110,4,9.77,0.03,6.02,Express Air,Medium Box
13476,C578,Richard,10/16/2018,10/18/2018,Not Specified,SKU336,47,4.91,0.09,5.68,Express Air,Small Box
41826,C165,John,10/16/2018,10/18/2018,Medium,SKU040,2,258.98,0.05,54.31,Delivery Truck,Jumbo Drum
13476,C578,John,10/16/2018,10/16/2018,Not Specified,SKU985,31,30.73,0.05,4,Regular Air,Small Box
22912,C409,John,10/16/2018,10/20/2018,Low,SKU419,33,304.99,0.03,19.99,Express Air,Small Box
51584,C642,Richard,10/17/2018,10/18/2018,Critical,SKU076,48,110.98,0.01,30,Delivery Truck,Jumbo Drum
31301,C246,Richard,10/18/2018,10/20/2018,Low,SKU527,31,3.75,0.06,0.5,Regular Air,Small Box
36323,C516,Richard,10/18/2018,10/20/2018,High,SKU1023,5,15.98,0.08,6.5,Regular Air,Small Box
54146,C456,Bob,10/18/2018,10/23/2018,Low,SKU991,3,40.96,0.06,1.99,Regular Air,Small Pack
54467,C101,Richard,10/18/2018,10/20/2018,Low,SKU483,37,11.58,0.06,5.72,Regular Air,Small Box
54467,C101,Bob,10/18/2018,10/20/2018,Low,SKU186,30,5.08,0.06,2.03,Regular Air,Wrap Bag
54467,C101,John,10/18/2018,10/23/2018,Low,SKU282,17,4.06,0.08,6.89,Regular Air,Small Box
24903,C599,Richard,10/19/2018,10/26/2018,Low,SKU620,33,48.91,0.05,5.81,Regular Air,Small Box
48963,C210,John,10/19/2018,10/21/2018,Not Specified,SKU561,12,6.48,0.07,5.94,Regular Air,Small Box
55297,C349,John,10/19/2018,10/21/2018,Medium,SKU584,29,19.98,0.1,8.68,Regular Air,Small Box
32193,C141,John,10/20/2018,10/22/2018,Low,SKU565,4,6.68,0.1,6.93,Express Air,Small Box
32193,C141,Richard,10/20/2018,10/25/2018,Low,SKU859,27,3.93,0.02,0.99,Regular Air,Wrap Bag
29895,C745,John,10/20/2018,10/21/2018,Medium,SKU024,43,160.98,0.03,35.02,Delivery Truck,Jumbo Box
4965,C597,Bob,10/20/2018,10/20/2018,Low,SKU305,14,76.72,0.07,19.95,Regular Air,Large Box
14086,C013,John,10/20/2018,10/25/2018,Low,SKU018,13,130.98,0.07,54.74,Delivery Truck,Jumbo Box
14086,C013,John,10/20/2018,10/27/2018,Low,SKU598,50,4.76,0.04,3.01,Regular Air,Wrap Bag
4965,C597,Richard,10/20/2018,10/25/2018,Low,SKU673,46,5.78,0,7.96,Regular Air,Small Box
23106,C473,Richard,10/20/2018,10/22/2018,Medium,SKU1120,35,810.98,0.05,16.06,Delivery Truck,Jumbo Drum
2628,C254,Bob,10/21/2018,10/26/2018,Low,SKU864,14,2.18,0.04,5,Regular Air,Wrap Bag
2628,C254,John,10/21/2018,10/30/2018,Low,SKU228,29,218.75,0.02,69.64,Delivery Truck,Jumbo Box
21696,C487,John,10/21/2018,10/22/2018,Medium,SKU392,14,19.35,0.02,12.79,Regular Air,Small Box
23207,C622,John,10/22/2018,10/23/2018,Critical,SKU688,11,30.98,0.1,8.74,Regular Air,Small Box
48800,C587,Richard,10/22/2018,10/23/2018,Not Specified,SKU1072,8,3499.99,0.04,24.49,Regular Air,Large Box
52896,C461,John,10/22/2018,10/24/2018,High,SKU552,9,5.18,0.09,2.04,Express Air,Wrap Bag
52896,C461,John,10/22/2018,10/23/2018,High,SKU224,6,259.71,0,66.67,Delivery Truck,Jumbo Box
48994,C162,Bob,10/22/2018,10/24/2018,Not Specified,SKU936,6,167.27,0.03,35,Regular Air,Large Box
52896,C461,John,10/22/2018,10/25/2018,High,SKU420,24,367.99,0,19.99,Regular Air,Small Box
52896,C461,John,10/22/2018,10/25/2018,High,SKU523,49,4.13,0.07,0.5,Regular Air,Small Box
52896,C461,John,10/22/2018,10/24/2018,High,SKU232,36,400.98,0.03,76.37,Delivery Truck,Jumbo Box
31077,C120,Bob,10/23/2018,10/25/2018,Not Specified,SKU1241,36,65.99,0.06,3.9,Regular Air,Small Box
12261,C639,Bob,10/23/2018,10/28/2018,Low,SKU046,12,200.98,0.1,23.76,Delivery Truck,Jumbo Drum
12261,C639,John,10/23/2018,10/27/2018,Low,SKU772,4,3.98,0.02,0.83,Express Air,Wrap Bag
12261,C639,Richard,10/23/2018,10/28/2018,Low,SKU261,19,14.56,0.06,3.5,Regular Air,Small Box
12261,C639,Richard,10/23/2018,10/30/2018,Low,SKU464,23,8.74,0,8.29,Regular Air,Small Box
12261,C639,Richard,10/23/2018,10/28/2018,Low,SKU929,15,178.47,0.03,19.99,Regular Air,Small Box
10498,C373,Bob,10/23/2018,10/30/2018,Low,SKU818,47,40.97,0.04,8.99,Regular Air,Small Pack
16834,C724,John,10/23/2018,10/25/2018,Low,SKU339,33,14.45,0.08,7.17,Regular Air,Small Box
16834,C724,Richard,10/23/2018,10/30/2018,Low,SKU606,23,7.04,0.07,2.17,Regular Air,Wrap Bag
28836,C266,John,10/24/2018,10/25/2018,High,SKU1170,50,195.99,0.06,4.2,Regular Air,Small Box
28836,C266,John,10/24/2018,10/26/2018,High,SKU417,7,172.99,0.06,19.99,Regular Air,Small Box
58659,C764,Richard,10/24/2018,10/26/2018,High,SKU721,2,6.48,0.03,8.19,Regular Air,Small Box
32516,C647,Richard,10/24/2018,10/26/2018,Critical,SKU340,15,2.78,0.03,1.49,Regular Air,Small Box
32516,C647,Bob,10/24/2018,10/26/2018,Critical,SKU488,7,7.78,0.01,2.5,Regular Air,Small Box
12417,C140,John,10/24/2018,10/26/2018,Critical,SKU569,19,7.4,0.06,1.71,Regular Air,Wrap Bag
35522,C528,Richard,10/25/2018,11/1/2018,Low,SKU1059,27,99.99,0.09,19.99,Regular Air,Small Box
51271,C752,Richard,10/25/2018,10/27/2018,High,SKU030,31,140.98,0.1,36.09,Delivery Truck,Jumbo Box
51271,C752,John,10/25/2018,10/27/2018,High,SKU1228,16,205.99,0.02,5,Regular Air,Small Box
10852,C323,Bob,10/26/2018,10/28/2018,High,SKU437,17,15.28,0.02,10.91,Regular Air,Small Box
10852,C323,Bob,10/26/2018,10/27/2018,High,SKU003,40,300.98,0.01,54.92,Delivery Truck,Jumbo Box
51328,C683,Richard,10/26/2018,10/31/2018,Low,SKU161,38,18.7,0.07,8.99,Regular Air,Small Pack
230,C271,Bob,10/26/2018,10/28/2018,Critical,SKU748,47,43.98,0.06,8.99,Regular Air,Small Pack
230,C271,Richard,10/26/2018,10/28/2018,Critical,SKU1242,11,125.99,0.06,8.08,Regular Air,Small Box
38050,C482,Richard,10/26/2018,10/27/2018,Not Specified,SKU770,31,5.98,0.09,1.67,Express Air,Wrap Bag
38050,C482,John,10/26/2018,10/28/2018,Not Specified,SKU800,36,2.88,0.04,0.7,Regular Air,Wrap Bag
38050,C482,Bob,10/26/2018,10/28/2018,Not Specified,SKU244,14,111.96,0.04,69,Regular Air,Large Box
14981,C248,Richard,10/26/2018,10/27/2018,Medium,SKU935,8,34.76,0.07,8.22,Regular Air,Small Box
14981,C248,John,10/26/2018,10/28/2018,Medium,SKU216,8,15.23,0.03,27.75,Delivery Truck,Jumbo Box
53027,C697,Richard,10/26/2018,10/26/2018,Low,SKU477,38,35.89,0.05,14.72,Regular Air,Small Box
58528,C353,Richard,10/27/2018,10/28/2018,Medium,SKU279,14,46.89,0,5.1,Regular Air,Medium Box
58528,C353,Bob,10/27/2018,10/28/2018,Medium,SKU475,41,3.69,0.08,2.5,Express Air,Small Box
42882,C526,John,10/27/2018,10/29/2018,Low,SKU326,17,11.97,0.08,4.98,Express Air,Small Box
2374,C788,John,10/28/2018,10/30/2018,Not Specified,SKU360,21,2.84,0.01,5.44,Express Air,Small Box
12902,C195,Richard,10/29/2018,10/31/2018,Not Specified,SKU981,9,30.98,0,6.5,Regular Air,Small Box
57986,C225,Bob,10/29/2018,10/29/2018,High,SKU301,14,14.81,0.1,13.32,Regular Air,Small Box
53248,C104,John,10/29/2018,10/30/2018,Critical,SKU231,7,348.21,0.06,40.19,Delivery Truck,Jumbo Box
37669,C018,Richard,10/29/2018,10/31/2018,Not Specified,SKU308,39,232.58,0.02,19.99,Express Air,Small Box
37669,C018,John,10/29/2018,10/31/2018,Not Specified,SKU484,31,26.17,0.08,1.39,Regular Air,Small Box
37669,C018,Richard,10/29/2018,11/1/2018,Not Specified,SKU905,4,15.31,0,8.78,Regular Air,Small Box
48391,C571,Bob,10/29/2018,10/30/2018,Not Specified,SKU693,45,5.98,0.1,5.46,Regular Air,Small Box
12902,C195,John,10/29/2018,10/31/2018,Not Specified,SKU015,30,120.98,0.04,56.7,Delivery Truck,Jumbo Box
11236,C645,John,10/30/2018,11/1/2018,High,SKU900,4,415.88,0.03,11.37,Regular Air,Small Box
11236,C645,Bob,10/30/2018,10/31/2018,High,SKU369,49,4.98,0.01,4.95,Regular Air,Small Box
25062,C667,John,10/30/2018,11/1/2018,Critical,SKU300,5,14.42,0.03,6.75,Regular Air,Medium Box
25062,C667,Bob,10/30/2018,11/1/2018,Critical,SKU386,9,420.98,0.04,19.99,Regular Air,Small Box
1888,C435,John,10/30/2018,10/30/2018,Not Specified,SKU248,38,31.76,0,45.51,Delivery Truck,Jumbo Box
1888,C435,John,10/30/2018,10/31/2018,Not Specified,SKU428,35,4.57,0.09,5.42,Regular Air,Small Box
11236,C645,Richard,10/30/2018,10/30/2018,High,SKU544,45,6.88,0.07,2,Regular Air,Wrap Bag
11236,C645,John,10/30/2018,10/30/2018,High,SKU745,15,2.52,0.01,4.28,Regular Air,Wrap Bag
36548,C517,Bob,10/30/2018,11/1/2018,Low,SKU674,8,4.98,0.06,7.54,Regular Air,Small Box
20741,C287,Richard,10/30/2018,11/6/2018,Low,SKU748,43,43.98,0.1,8.99,Regular Air,Small Pack
32389,C208,Bob,10/31/2018,11/2/2018,Medium,SKU1069,23,39.99,0.07,10.25,Regular Air,Small Box
32326,C358,John,10/31/2018,11/1/2018,High,SKU202,50,19.99,0.09,11.17,Regular Air,Large Box
32389,C208,Richard,10/31/2018,11/1/2018,Medium,SKU1161,1,65.99,0.06,8.8,Express Air,Small Box
32389,C208,Bob,10/31/2018,11/1/2018,Medium,SKU216,8,15.23,0,27.75,Delivery Truck,Jumbo Box
38337,C773,Bob,10/31/2018,11/2/2018,Medium,SKU800,46,2.88,0.09,0.7,Regular Air,Wrap Bag
36003,C465,Richard,10/31/2018,11/2/2018,Medium,SKU336,40,4.91,0.04,5.68,Regular Air,Small Box
36003,C465,John,10/31/2018,11/2/2018,Medium,SKU732,48,19.98,0.01,5.77,Regular Air,Small Box
43844,C219,Richard,10/31/2018,10/31/2018,High,SKU1220,25,45.99,0.02,4.99,Regular Air,Small Box
58855,C371,Richard,10/31/2018,10/31/2018,Medium,SKU141,38,1.74,0.07,4.08,Regular Air,Small Pack
34721,C075,Bob,11/1/2018,11/2/2018,Not Specified,SKU871,46,10.23,0.01,4.68,Regular Air,Small Pack
43745,C456,Richard,11/1/2018,11/1/2018,Low,SKU269,43,54.48,0.02,0.99,Regular Air,Small Box
43745,C456,Richard,11/1/2018,11/3/2018,Low,SKU1047,26,50.98,0.04,6.5,Regular Air,Small Box
43745,C456,Bob,11/1/2018,11/3/2018,Low,SKU679,41,6.68,0.08,6.15,Regular Air,Small Box
43745,C456,Bob,11/1/2018,11/1/2018,Low,SKU1249,32,45.99,0.02,2.5,Regular Air,Small Box
30917,C487,John,11/1/2018,11/3/2018,Low,SKU1017,11,8.12,0.06,2.83,Regular Air,Small Pack
30917,C487,Richard,11/1/2018,11/5/2018,Low,SKU1135,8,96.45,0.06,13.99,Regular Air,Medium Box
43745,C456,John,11/1/2018,11/8/2018,Low,SKU260,5,25.98,0.07,5.37,Regular Air,Medium Box
43745,C456,John,11/1/2018,11/5/2018,Low,SKU834,1,3.55,0.04,1.43,Regular Air,Wrap Bag
26631,C371,Bob,11/1/2018,11/1/2018,Critical,SKU624,37,5.98,0,10.39,Regular Air,Small Box
55014,C619,John,11/1/2018,11/2/2018,High,SKU764,38,5.85,0.03,2.27,Regular Air,Wrap Bag
23271,C040,John,11/3/2018,11/4/2018,High,SKU1104,1,808.49,0.09,55.3,Delivery Truck,Jumbo Drum
19974,C638,Bob,11/3/2018,11/5/2018,High,SKU323,14,279.81,0.1,23.19,Delivery Truck,Jumbo Drum
19974,C638,Richard,11/3/2018,11/5/2018,High,SKU942,22,12.28,0.07,6.13,Regular Air,Small Box
28802,C675,John,11/4/2018,11/6/2018,High,SKU158,23,17.67,0.08,8.99,Express Air,Small Pack
28802,C675,Bob,11/4/2018,11/7/2018,High,SKU582,36,8.34,0,4.82,Express Air,Small Box
28802,C675,Bob,11/4/2018,11/6/2018,High,SKU1166,22,205.99,0.02,3,Regular Air,Small Box
15878,C546,Bob,11/4/2018,11/6/2018,High,SKU553,36,7.28,0.05,11.15,Regular Air,Small Box
52256,C123,Richard,11/4/2018,11/6/2018,Not Specified,SKU1153,23,65.99,0.06,4.2,Regular Air,Small Box
15206,C643,Bob,11/4/2018,11/9/2018,Low,SKU006,35,150.98,0.05,66.27,Delivery Truck,Jumbo Box
32228,C034,Richard,11/4/2018,11/6/2018,Critical,SKU782,35,5.84,0.01,1.2,Regular Air,Wrap Bag
34816,C668,John,11/5/2018,11/5/2018,Not Specified,SKU288,29,41.71,0.1,4.5,Regular Air,Small Box
34816,C668,John,11/5/2018,11/7/2018,Not Specified,SKU496,43,60.98,0.1,19.99,Regular Air,Small Box
48165,C225,Richard,11/5/2018,11/7/2018,High,SKU633,28,6.48,0.01,9.54,Regular Air,Small Box
37957,C097,John,11/5/2018,11/6/2018,Not Specified,SKU361,31,6.81,0,5.48,Regular Air,Small Box
33889,C154,Bob,11/6/2018,11/11/2018,Low,SKU267,46,180.98,0,55.24,Delivery Truck,Jumbo Drum
33889,C154,Richard,11/6/2018,11/13/2018,Low,SKU325,43,8.67,0.06,3.5,Regular Air,Small Box
33889,C154,Bob,11/6/2018,11/10/2018,Low,SKU498,27,5.98,0.04,2.5,Regular Air,Small Box
33889,C154,John,11/6/2018,11/8/2018,Low,SKU512,39,2.88,0.01,0.5,Regular Air,Small Box
27335,C424,John,11/6/2018,11/6/2018,Low,SKU479,23,2.66,0.03,6.35,Regular Air,Small Box
23680,C343,Bob,11/6/2018,11/7/2018,Not Specified,SKU237,8,320.64,0.1,43.57,Delivery Truck,Jumbo Box
5506,C088,Bob,11/7/2018,11/8/2018,Critical,SKU547,22,5.88,0.05,3.04,Regular Air,Wrap Bag
13348,C379,Bob,11/7/2018,11/8/2018,Medium,SKU921,35,140.85,0.05,19.99,Regular Air,Small Box
20193,C326,Bob,11/7/2018,11/9/2018,Medium,SKU440,23,3.52,0.07,6.83,Regular Air,Small Box
1792,C131,John,11/8/2018,11/13/2018,Low,SKU961,28,13.48,0.04,4.51,Regular Air,Small Box
52737,C021,Bob,11/8/2018,11/9/2018,Not Specified,SKU412,14,7.68,0.03,6.16,Express Air,Small Box
8834,C446,Bob,11/8/2018,11/9/2018,High,SKU190,1,12.64,0.08,4.98,Regular Air,Small Pack
8834,C446,Richard,11/8/2018,11/9/2018,High,SKU1090,45,150.98,0.08,13.99,Regular Air,Medium Box
49767,C394,Bob,11/8/2018,11/8/2018,Critical,SKU468,43,15.74,0.09,1.39,Regular Air,Small Box
49767,C394,Richard,11/8/2018,11/9/2018,Critical,SKU1088,39,140.99,0.1,13.99,Regular Air,Medium Box
49767,C394,Richard,11/8/2018,11/10/2018,Critical,SKU722,7,6.48,0.08,7.49,Regular Air,Small Box
41633,C090,Bob,11/9/2018,11/9/2018,Low,SKU042,29,122.99,0,70.2,Delivery Truck,Jumbo Drum
22498,C681,Richard,11/9/2018,11/10/2018,Critical,SKU978,20,1.7,0.05,1.99,Regular Air,Small Pack
15078,C429,Bob,11/9/2018,11/10/2018,High,SKU628,33,5.78,0.01,4.96,Regular Air,Small Box
50663,C379,John,11/9/2018,11/10/2018,Critical,SKU287,26,60.98,0.02,49,Express Air,Large Box
12097,C738,Richard,11/9/2018,11/11/2018,Critical,SKU626,9,4.98,0.06,6.07,Regular Air,Small Box
12097,C738,Richard,11/9/2018,11/9/2018,Critical,SKU1198,25,85.99,0,0.99,Express Air,Wrap Bag
5059,C624,Bob,11/9/2018,11/11/2018,High,SKU452,5,5.44,0.1,7.46,Express Air,Small Box
7363,C727,John,11/9/2018,11/11/2018,Medium,SKU129,24,37.93,0.09,13.99,Regular Air,Wrap Bag
39682,C001,Richard,11/9/2018,11/11/2018,Medium,SKU660,43,55.48,0.09,14.3,Express Air,Small Box
11911,C252,John,11/10/2018,11/12/2018,Critical,SKU410,25,15.22,0,9.73,Regular Air,Small Box
43585,C713,Richard,11/10/2018,11/12/2018,Critical,SKU559,19,55.48,0.08,6.79,Express Air,Small Box
9091,C005,Bob,11/11/2018,11/12/2018,High,SKU192,42,14.34,0.05,5,Regular Air,Small Pack
9091,C005,Richard,11/11/2018,11/12/2018,High,SKU688,44,30.98,0,8.74,Regular Air,Small Box
8992,C696,Richard,11/12/2018,11/13/2018,High,SKU061,3,140.81,0.06,24.49,Regular Air,Large Box
8992,C696,Richard,11/12/2018,11/14/2018,High,SKU1170,14,195.99,0.08,4.2,Regular Air,Small Box
8992,C696,Richard,11/12/2018,11/13/2018,High,SKU1168,18,85.99,0,2.79,Regular Air,Small Box
59553,C627,Richard,11/12/2018,11/13/2018,Not Specified,SKU612,15,11.34,0.04,5.01,Regular Air,Small Box
59553,C627,John,11/12/2018,11/14/2018,Not Specified,SKU1155,42,65.99,0.1,8.99,Regular Air,Small Box
47873,C242,John,11/13/2018,11/15/2018,Critical,SKU142,8,5.89,0.08,5.57,Regular Air,Small Box
56135,C744,John,11/13/2018,11/15/2018,Medium,SKU030,8,140.98,0.04,36.09,Delivery Truck,Jumbo Box
56135,C744,Bob,11/13/2018,11/14/2018,Medium,SKU846,48,1.81,0.1,1.56,Regular Air,Wrap Bag
4034,C158,Bob,11/13/2018,11/14/2018,Not Specified,SKU126,44,79.52,0.07,48.2,Regular Air,Medium Box
4034,C158,Bob,11/13/2018,11/14/2018,Not Specified,SKU223,37,145.98,0,51.92,Delivery Truck,Jumbo Box
43782,C633,Richard,11/13/2018,11/15/2018,Medium,SKU453,27,6.75,0,2.99,Regular Air,Small Box
39139,C248,Richard,11/13/2018,11/13/2018,Not Specified,SKU1224,6,125.99,0.07,8.08,Regular Air,Small Box
39139,C248,John,11/13/2018,11/15/2018,Not Specified,SKU014,50,58.14,0.01,36.61,Delivery Truck,Jumbo Box
39139,C248,John,11/13/2018,11/15/2018,Not Specified,SKU183,31,209.84,0.09,21.21,Regular Air,Large Box
19430,C331,John,11/13/2018,11/15/2018,Critical,SKU936,39,167.27,0.03,35,Regular Air,Large Box
4580,C130,Richard,11/14/2018,11/15/2018,Not Specified,SKU242,28,280.98,0.09,81.98,Delivery Truck,Jumbo Box
38789,C505,Bob,11/14/2018,11/15/2018,High,SKU134,9,10.64,0.1,5.16,Regular Air,Small Box
38789,C505,Richard,11/14/2018,11/15/2018,High,SKU215,4,23.99,0.04,15.68,Delivery Truck,Jumbo Drum
14499,C327,Richard,11/14/2018,11/19/2018,Low,SKU1044,28,20.97,0.06,6.5,Regular Air,Small Box
2048,C218,John,11/14/2018,11/15/2018,Critical,SKU259,12,294.62,0.01,42.52,Delivery Truck,Jumbo Drum
2048,C218,John,11/14/2018,11/15/2018,Critical,SKU328,9,60.97,0.1,4.5,Express Air,Small Box
10499,C242,John,11/16/2018,11/17/2018,Not Specified,SKU222,29,262.11,0.01,62.74,Delivery Truck,Jumbo Box
22404,C402,Richard,11/16/2018,11/23/2018,Low,SKU064,35,218.08,0.06,18.06,Regular Air,Large Box
10117,C112,Richard,11/16/2018,11/17/2018,Medium,SKU406,6,8.85,0.07,5.6,Express Air,Small Box
10117,C112,Richard,11/16/2018,11/18/2018,Medium,SKU1077,10,449.99,0.01,24.49,Regular Air,Large Box
29382,C313,Bob,11/17/2018,11/20/2018,High,SKU492,42,5.68,0.05,1.39,Regular Air,Small Box
29382,C313,John,11/17/2018,11/19/2018,High,SKU082,34,19.98,0.07,10.49,Express Air,Small Box
38625,C143,Richard,11/17/2018,11/19/2018,Not Specified,SKU1059,28,99.99,0.06,19.99,Express Air,Small Box
38625,C143,John,11/17/2018,11/19/2018,Not Specified,SKU498,12,5.98,0.02,2.5,Regular Air,Small Box
39393,C776,John,11/17/2018,11/19/2018,Not Specified,SKU1133,23,9.49,0.09,5.76,Regular Air,Medium Box
44935,C061,John,11/17/2018,11/20/2018,High,SKU856,37,2.62,0.01,0.8,Regular Air,Wrap Bag
40775,C473,Richard,11/17/2018,11/22/2018,Low,SKU105,23,12.58,0.07,5.16,Regular Air,Small Box
44935,C061,Bob,11/17/2018,11/18/2018,High,SKU308,39,232.58,0,19.99,Regular Air,Small Box
44935,C061,Bob,11/17/2018,11/18/2018,High,SKU518,37,3.08,0.06,0.5,Express Air,Small Box
34658,C014,John,11/18/2018,11/18/2018,Medium,SKU016,33,81.94,0.05,55.81,Delivery Truck,Jumbo Box
2752,C759,Richard,11/18/2018,11/20/2018,High,SKU1037,30,22.98,0.03,1.99,Regular Air,Small Pack
2752,C759,Richard,11/18/2018,11/20/2018,High,SKU854,41,3.78,0.02,0.71,Regular Air,Wrap Bag
2752,C759,John,11/18/2018,11/18/2018,High,SKU935,10,34.76,0.03,8.22,Regular Air,Small Box
2752,C759,John,11/18/2018,11/20/2018,High,SKU1142,10,65.99,0.04,5.63,Regular Air,Small Box
22887,C277,Bob,11/18/2018,11/19/2018,Not Specified,SKU077,34,276.2,0.07,24.49,Regular Air,Large Box
2563,C104,John,11/18/2018,11/19/2018,Not Specified,SKU516,12,2.61,0.04,0.5,Regular Air,Small Box
2563,C104,Bob,11/18/2018,11/19/2018,Not Specified,SKU784,33,5.98,0.01,0.96,Regular Air,Wrap Bag
13607,C512,Bob,11/18/2018,11/19/2018,Critical,SKU974,12,39.48,0.07,1.99,Regular Air,Small Pack
13607,C512,Bob,11/18/2018,11/19/2018,Critical,SKU505,37,2.61,0.09,0.5,Express Air,Small Box
13607,C512,Bob,11/18/2018,11/20/2018,Critical,SKU963,13,20.34,0,35,Regular Air,Large Box
45190,C302,Bob,11/19/2018,11/19/2018,High,SKU033,13,150.98,0,43.71,Delivery Truck,Jumbo Drum
8001,C144,John,11/19/2018,11/21/2018,High,SKU551,15,2.18,0.1,7.09,Regular Air,Wrap Bag
8001,C144,Bob,11/19/2018,11/21/2018,High,SKU889,47,20.98,0.01,5.42,Regular Air,Small Box
23366,C753,Bob,11/19/2018,11/21/2018,Not Specified,SKU212,12,10.52,0.06,7.94,Regular Air,Small Pack
23366,C753,Bob,11/19/2018,11/19/2018,Not Specified,SKU901,5,54.1,0.04,19.99,Regular Air,Small Box
59393,C693,John,11/20/2018,11/21/2018,Medium,SKU483,34,11.58,0.07,6.97,Regular Air,Small Box
13895,C536,Richard,11/20/2018,11/20/2018,High,SKU941,44,14.03,0.02,9.37,Regular Air,Small Box
8582,C211,John,11/20/2018,11/20/2018,Low,SKU115,15,105.34,0.04,24.49,Regular Air,Large Box
5988,C675,John,11/21/2018,11/22/2018,Not Specified,SKU1081,40,499.99,0.1,24.49,Express Air,Large Box
5863,C320,Richard,11/21/2018,11/22/2018,Medium,SKU195,40,22.98,0.05,7.58,Regular Air,Small Box
21863,C158,Richard,11/21/2018,11/22/2018,Not Specified,SKU360,27,2.84,0.03,5.44,Regular Air,Small Box
21863,C158,Richard,11/21/2018,11/22/2018,Not Specified,SKU393,13,10.98,0,5.14,Regular Air,Small Box
38917,C401,John,11/21/2018,11/28/2018,Low,SKU1161,11,65.99,0.02,8.8,Regular Air,Small Box
33152,C135,Bob,11/21/2018,11/23/2018,Critical,SKU1229,19,155.99,0,8.99,Regular Air,Small Box
36134,C310,Bob,11/22/2018,11/22/2018,Low,SKU1229,6,155.99,0.01,8.99,Regular Air,Small Box
27047,C589,John,11/22/2018,11/23/2018,High,SKU1075,25,599.99,0.06,24.49,Regular Air,Large Box
27047,C589,Bob,11/22/2018,11/23/2018,High,SKU647,38,4.28,0.05,6.72,Regular Air,Small Box
41186,C020,Bob,11/22/2018,11/23/2018,High,SKU1180,33,20.99,0.08,0.99,Regular Air,Small Pack
41186,C020,John,11/22/2018,11/24/2018,High,SKU489,13,9.78,0.01,1.39,Express Air,Small Box
52128,C677,Richard,11/22/2018,11/23/2018,Not Specified,SKU1052,11,0.99,0.03,2.96,Regular Air,Small Pack
45088,C159,John,11/22/2018,11/29/2018,Low,SKU1170,9,195.99,0.09,4.2,Regular Air,Small Box
807,C569,Richard,11/23/2018,11/24/2018,Medium,SKU690,45,4.28,0.01,6.18,Regular Air,Small Box
807,C569,Bob,11/23/2018,11/24/2018,Medium,SKU836,32,3.95,0.04,2,Regular Air,Wrap Bag
24128,C275,Richard,11/23/2018,11/25/2018,High,SKU588,13,21.98,0.1,8.32,Regular Air,Wrap Bag
24128,C275,John,11/23/2018,11/25/2018,High,SKU1205,43,195.99,0.09,3.99,Regular Air,Small Box
54274,C235,John,11/23/2018,11/25/2018,Not Specified,SKU307,20,78.65,0.05,13.99,Regular Air,Medium Box
51075,C131,Richard,11/23/2018,11/25/2018,Not Specified,SKU1181,43,35.99,0.06,5,Express Air,Wrap Bag
50725,C555,Richard,11/23/2018,11/24/2018,Medium,SKU076,1,110.98,0.1,30,Delivery Truck,Jumbo Drum
25828,C532,Bob,11/23/2018,11/25/2018,Not Specified,SKU872,35,6.84,0.01,4.42,Regular Air,Small Pack
25828,C532,Bob,11/23/2018,11/24/2018,Not Specified,SKU816,29,5.84,0.08,1,Regular Air,Wrap Bag
25828,C532,Richard,11/23/2018,11/23/2018,Not Specified,SKU256,31,286.85,0.01,61.76,Delivery Truck,Jumbo Box
50725,C555,Bob,11/23/2018,11/25/2018,Medium,SKU1229,19,155.99,0.05,8.99,Regular Air,Small Box
33123,C660,John,11/24/2018,11/26/2018,Medium,SKU006,41,150.98,0.08,66.27,Delivery Truck,Jumbo Box
27681,C206,Bob,11/24/2018,11/25/2018,Medium,SKU591,7,4.98,0.06,4.7,Regular Air,Small Box
27681,C206,Richard,11/24/2018,11/26/2018,Medium,SKU760,30,6.08,0.04,1.17,Regular Air,Wrap Bag
20900,C257,John,11/24/2018,11/26/2018,Low,SKU1159,50,45.99,0,4.99,Regular Air,Small Box
37603,C475,John,11/24/2018,11/26/2018,Medium,SKU1067,50,45.19,0,1.99,Regular Air,Small Pack
37603,C475,John,11/24/2018,11/26/2018,Medium,SKU1067,23,45.19,0.03,1.99,Regular Air,Small Pack
2759,C104,Bob,11/24/2018,11/26/2018,Not Specified,SKU981,25,30.98,0,6.5,Regular Air,Small Box
35910,C449,Bob,11/24/2018,11/25/2018,High,SKU1202,28,35.99,0.02,3.3,Express Air,Small Pack
35910,C449,John,11/24/2018,11/26/2018,High,SKU716,25,6.48,0.09,8.4,Regular Air,Small Box
35910,C449,John,11/24/2018,11/26/2018,High,SKU1190,36,20.99,0.05,1.25,Regular Air,Small Pack
4675,C638,Richard,11/24/2018,11/26/2018,Not Specified,SKU735,4,3.98,0,0.7,Regular Air,Wrap Bag
11427,C582,Bob,11/24/2018,11/25/2018,Medium,SKU815,27,2.21,0.08,1,Regular Air,Wrap Bag
11427,C582,Richard,11/24/2018,11/26/2018,Medium,SKU373,20,6.37,0.04,5.19,Regular Air,Small Box
52807,C033,Richard,11/25/2018,11/27/2018,Medium,SKU807,28,21.98,0,2.87,Regular Air,Small Pack
32135,C486,Richard,11/25/2018,11/27/2018,High,SKU1000,37,39.98,0,7.12,Regular Air,Small Box
