Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container
37473,C763,Richard,10/1/2017,10/1/2017,Low,SKU552,8,5.18,0.06,2.04,Regular Air,Wrap Bag
49056,C139,Richard,10/1/2017,10/3/2017,High,SKU716,46,6.48,0.05,8.4,Regular Air,Small Box
49056,C139,Bob,10/1/2017,10/1/2017,High,SKU1200,5,55.99,0.05,5,Regular Air,Small Pack
16321,C660,Richard,10/1/2017,10/3/2017,Not Specified,SKU933,50,142.86,0.03,19.99,Regular Air,Small Box
33701,C128,Richard,10/1/2017,10/3/2017,Medium,SKU372,35,67.28,0.08,19.99,Express Air,Small Box
37473,C763,Richard,10/1/2017,10/5/2017,Low,SKU864,42,2.18,0.1,5,Regular Air,Wrap Bag
18788,C405,John,10/2/2017,10/3/2017,Not Specified,SKU202,27,19.99,0.03,11.17,Regular Air,Large Box
51072,C043,Richard,10/2/2017,10/4/2017,Critical,SKU923,43,161.55,0,19.99,Regular Air,Small Box
15654,C247,Bob,10/2/2017,10/4/2017,Not Specified,SKU003,27,300.98,0.03,54.92,Delivery Truck,Jumbo Box
15654,C247,John,10/2/2017,10/4/2017,Not Specified,SKU1096,4,2550.14,0.02,29.7,Delivery Truck,Jumbo Drum
50051,C355,Richard,10/4/2017,10/6/2017,Medium,SKU349,17,5.53,0.02,6.98,Regular Air,Small Box
50051,C355,John,10/4/2017,10/6/2017,Medium,SKU130,4,41.47,0.09,34.2,Regular Air,Wrap Bag
44583,C218,Richard,10/4/2017,10/9/2017,Low,SKU311,6,2.22,0.1,5,Regular Air,Small Box
19111,C074,Richard,10/4/2017,10/9/2017,Low,SKU975,24,8.33,0.04,1.99,Regular Air,Small Pack
44583,C218,Richard,10/4/2017,10/6/2017,Low,SKU096,21,14.2,0.02,5.3,Regular Air,Wrap Bag
3841,C395,John,10/4/2017,10/6/2017,Not Specified,SKU287,19,60.98,0.02,49,Regular Air,Large Box
3841,C395,Richard,10/4/2017,10/6/2017,Not Specified,SKU381,20,1270.99,0.02,19.99,Regular Air,Small Box
3841,C395,John,10/4/2017,10/6/2017,Not Specified,SKU1239,43,205.99,0.05,8.99,Express Air,Small Box
50051,C355,Bob,10/4/2017,10/4/2017,Medium,SKU136,15,19.04,0.03,6.38,Express Air,Small Box
49313,C310,Bob,10/4/2017,10/4/2017,Medium,SKU133,34,9.38,0.1,4.93,Express Air,Small Box
49313,C310,John,10/4/2017,10/5/2017,Medium,SKU1185,36,35.99,0.05,1.25,Regular Air,Small Pack
30214,C436,Richard,10/4/2017,10/11/2017,Low,SKU364,38,10.44,0.1,5.75,Express Air,Small Box
15075,C562,Richard,10/4/2017,10/4/2017,Medium,SKU177,24,63.94,0.02,14.48,Regular Air,Small Box
15075,C562,Richard,10/4/2017,10/6/2017,Medium,SKU1012,10,5.02,0.01,5.14,Regular Air,Small Pack
9923,C143,Bob,10/5/2017,10/5/2017,High,SKU152,27,2.08,0.01,5.33,Regular Air,Small Box
9923,C143,Richard,10/5/2017,10/6/2017,High,SKU949,14,370.98,0.03,99,Delivery Truck,Jumbo Drum
20518,C596,Bob,10/5/2017,10/6/2017,Critical,SKU1140,49,200.99,0.07,4.2,Regular Air,Small Box
20518,C596,Bob,10/5/2017,10/6/2017,Critical,SKU1125,7,297.48,0.01,18.06,Delivery Truck,Jumbo Drum
41764,C429,John,10/5/2017,10/7/2017,Not Specified,SKU237,16,320.64,0.03,29.2,Delivery Truck,Jumbo Box
46881,C571,Richard,10/6/2017,10/8/2017,Critical,SKU457,31,5.18,0.07,5.74,Express Air,Small Box
57511,C247,Richard,10/6/2017,10/7/2017,Critical,SKU519,32,2.89,0.01,0.5,Regular Air,Small Box
57511,C247,Bob,10/6/2017,10/8/2017,Critical,SKU1200,11,55.99,0,5,Regular Air,Small Pack
47520,C475,Bob,10/7/2017,10/9/2017,Not Specified,SKU412,36,7.68,0.09,6.16,Regular Air,Small Box
47520,C475,Richard,10/7/2017,10/9/2017,Not Specified,SKU052,13,291.73,0.05,48.8,Delivery Truck,Jumbo Drum
47520,C475,John,10/7/2017,10/9/2017,Not Specified,SKU732,47,19.98,0.04,5.77,Regular Air,Small Box
26016,C446,Bob,10/7/2017,10/9/2017,High,SKU1041,2,77.51,0.09,4,Regular Air,Small Box
26016,C446,Richard,10/7/2017,10/9/2017,High,SKU1220,44,45.99,0.08,4.99,Express Air,Small Box
8162,C505,John,10/7/2017,10/8/2017,Medium,SKU982,25,27.48,0.03,4,Regular Air,Small Box
8162,C505,John,10/7/2017,10/8/2017,Medium,SKU1049,32,179.99,0.1,19.99,Regular Air,Small Box
8162,C505,Richard,10/7/2017,10/9/2017,Medium,SKU921,42,140.85,0.1,19.99,Regular Air,Small Box
46533,C394,Richard,10/7/2017,10/8/2017,High,SKU127,3,55.5,0.04,52.2,Regular Air,Medium Box
46533,C394,John,10/7/2017,10/9/2017,High,SKU1237,12,65.99,0.1,3.99,Express Air,Small Box
28675,C623,Richard,10/8/2017,10/9/2017,Critical,SKU1144,15,65.99,0.1,5.92,Regular Air,Small Box
36739,C586,Richard,10/8/2017,10/10/2017,Not Specified,SKU422,16,3.98,0.07,5.26,Regular Air,Small Box
36739,C586,Bob,10/8/2017,10/8/2017,Not Specified,SKU092,27,12.22,0.07,2.85,Regular Air,Small Pack
35136,C610,Richard,10/8/2017,10/9/2017,Critical,SKU810,23,2.94,0.07,0.81,Regular Air,Wrap Bag
50147,C224,Richard,10/8/2017,10/9/2017,Medium,SKU477,42,35.89,0.05,14.72,Regular Air,Small Box
50147,C224,Richard,10/8/2017,10/8/2017,Medium,SKU573,13,11.48,0,5.43,Regular Air,Small Box
21541,C619,Richard,10/8/2017,10/10/2017,Not Specified,SKU011,43,70.98,0.04,26.74,Delivery Truck,Jumbo Box
2791,C275,John,10/9/2017,10/9/2017,High,SKU346,47,3.89,0,7.01,Regular Air,Small Box
2791,C275,Richard,10/9/2017,10/11/2017,High,SKU058,49,120.98,0.09,30,Delivery Truck,Jumbo Drum
2791,C275,Richard,10/9/2017,10/10/2017,High,SKU567,18,30.98,0.1,5.76,Regular Air,Small Box
18308,C041,John,10/9/2017,10/11/2017,Not Specified,SKU375,30,3.8,0.05,1.49,Regular Air,Small Box
18308,C041,Bob,10/9/2017,10/9/2017,Not Specified,SKU985,15,30.73,0.09,4,Regular Air,Small Box
18308,C041,Bob,10/9/2017,10/10/2017,Not Specified,SKU1242,49,125.99,0,8.08,Regular Air,Small Box
23008,C270,John,10/9/2017,10/11/2017,Critical,SKU411,10,120.98,0.1,9.07,Express Air,Small Box
23008,C270,Bob,10/9/2017,10/11/2017,Critical,SKU977,2,152.48,0.02,6.5,Express Air,Small Box
14785,C574,Richard,10/9/2017,10/9/2017,High,SKU515,20,4.91,0.08,0.5,Regular Air,Small Box
14785,C574,John,10/9/2017,10/10/2017,High,SKU757,25,28.15,0.02,6.17,Regular Air,Small Pack
59591,C366,John,10/9/2017,10/10/2017,Not Specified,SKU1107,34,100.97,0.08,14,Delivery Truck,Jumbo Drum
59591,C366,John,10/9/2017,10/11/2017,Not Specified,SKU724,29,6.48,0.07,7.07,Regular Air,Small Box
13920,C025,John,10/9/2017,10/11/2017,Critical,SKU580,25,37.94,0.1,5.08,Express Air,Wrap Bag
13920,C025,Bob,10/9/2017,10/10/2017,Critical,SKU875,24,8.57,0.06,6.14,Regular Air,Small Pack
16610,C747,John,10/10/2017,10/12/2017,High,SKU494,19,35.94,0.09,6.66,Regular Air,Small Box
28002,C358,John,10/10/2017,10/12/2017,Critical,SKU557,5,9.11,0.1,2.15,Regular Air,Wrap Bag
54819,C617,John,10/10/2017,10/15/2017,Low,SKU112,10,4.97,0.07,5.71,Regular Air,Medium Box
54819,C617,John,10/10/2017,10/12/2017,Low,SKU856,26,2.62,0.09,0.8,Regular Air,Wrap Bag
54819,C617,Richard,10/10/2017,10/10/2017,Low,SKU1161,46,65.99,0.03,8.8,Regular Air,Small Box
46756,C164,Bob,10/11/2017,10/13/2017,Medium,SKU553,3,7.28,0.01,11.15,Regular Air,Small Box
9926,C543,John,10/11/2017,10/13/2017,High,SKU106,25,5.77,0,5.92,Regular Air,Medium Box
26146,C389,Richard,10/11/2017,10/18/2017,Low,SKU286,13,104.65,0.03,18.93,Regular Air,Small Box
26146,C389,John,10/11/2017,10/20/2017,Low,SKU774,49,11.66,0.03,7.95,Regular Air,Small Pack
48420,C085,Richard,10/11/2017,10/13/2017,Low,SKU160,46,19.23,0.09,6.15,Express Air,Small Pack
40708,C757,John,10/12/2017,10/13/2017,Not Specified,SKU822,15,6.68,0.03,1.5,Regular Air,Wrap Bag
50786,C168,Bob,10/12/2017,10/19/2017,Low,SKU1094,4,119.99,0.06,14,Delivery Truck,Jumbo Drum
8835,C348,Richard,10/13/2017,10/14/2017,Critical,SKU091,12,12.2,0.05,6.02,Regular Air,Small Pack
17024,C735,John,10/13/2017,10/15/2017,Medium,SKU276,31,42.98,0.02,4.62,Regular Air,Small Box
22208,C689,Bob,10/13/2017,10/15/2017,High,SKU1045,37,30.97,0.01,4,Regular Air,Small Box
22208,C689,Richard,10/13/2017,10/15/2017,High,SKU1253,50,125.99,0.08,7.69,Regular Air,Small Box
53766,C454,Bob,10/13/2017,10/14/2017,Not Specified,SKU223,22,145.98,0.07,46.2,Delivery Truck,Jumbo Box
43360,C518,John,10/13/2017,10/20/2017,Low,SKU152,48,2.08,0,5.33,Regular Air,Small Box
40160,C408,Richard,10/15/2017,10/16/2017,Critical,SKU177,23,63.94,0.1,14.48,Regular Air,Small Box
47108,C415,John,10/15/2017,10/16/2017,Not Specified,SKU085,19,18.65,0.07,3.77,Regular Air,Small Pack
47108,C415,Richard,10/15/2017,10/17/2017,Not Specified,SKU1091,7,17.98,0.06,8.51,Regular Air,Medium Box
47108,C415,John,10/15/2017,10/18/2017,Not Specified,SKU625,26,9.99,0.1,4.78,Express Air,Small Box
47108,C415,John,10/15/2017,10/16/2017,Not Specified,SKU1141,9,175.99,0.08,8.99,Express Air,Small Box
56995,C682,John,10/15/2017,10/17/2017,Medium,SKU367,27,5.74,0.08,5.01,Express Air,Small Box
17028,C366,Richard,10/15/2017,10/17/2017,High,SKU759,19,25.99,0.02,5.37,Regular Air,Small Box
57248,C190,Bob,10/15/2017,10/17/2017,Critical,SKU369,34,4.98,0.04,4.95,Regular Air,Small Box
8165,C124,John,10/15/2017,10/24/2017,Low,SKU643,35,4.98,0.01,7.44,Regular Air,Small Box
7906,C087,Richard,10/17/2017,10/17/2017,Medium,SKU260,37,25.98,0.03,5.37,Regular Air,Medium Box
13761,C429,Bob,10/17/2017,10/21/2017,Low,SKU954,32,78.8,0.09,35,Regular Air,Large Box
31493,C297,John,10/17/2017,10/18/2017,High,SKU091,8,12.2,0,6.02,Express Air,Small Pack
43044,C457,Richard,10/17/2017,10/19/2017,Medium,SKU443,23,4.24,0.06,5.41,Regular Air,Small Box
43044,C457,Bob,10/17/2017,10/19/2017,Medium,SKU1130,3,6783.02,0.04,24.49,Regular Air,Large Box
26342,C447,Bob,10/18/2017,10/27/2017,Low,SKU563,24,9.99,0.02,11.59,Regular Air,Small Box
26342,C447,John,10/18/2017,10/23/2017,Low,SKU657,41,48.04,0.02,5.79,Regular Air,Small Box
26342,C447,Bob,10/18/2017,10/25/2017,Low,SKU696,3,6.68,0.04,4.91,Regular Air,Small Box
2086,C111,Richard,10/18/2017,10/20/2017,Critical,SKU636,24,55.98,0.01,4.86,Express Air,Small Box
2086,C111,Richard,10/18/2017,10/19/2017,Critical,SKU1252,38,65.99,0.04,8.99,Regular Air,Small Box
2086,C111,Richard,10/18/2017,10/21/2017,Critical,SKU079,9,128.24,0.01,12.65,Regular Air,Medium Box
41255,C155,John,10/18/2017,10/25/2017,Low,SKU208,22,60.65,0.01,12.23,Regular Air,Medium Box
28614,C738,Richard,10/19/2017,10/21/2017,Critical,SKU993,50,159.99,0.05,5.5,Regular Air,Small Box
52615,C474,John,10/19/2017,10/23/2017,Low,SKU310,4,4.48,0.05,49,Regular Air,Large Box
52615,C474,Richard,10/19/2017,10/23/2017,Low,SKU443,18,4.24,0.1,5.41,Regular Air,Small Box
53222,C582,John,10/19/2017,10/19/2017,Low,SKU633,2,6.48,0.07,9.54,Regular Air,Small Box
39649,C420,Richard,10/19/2017,10/20/2017,High,SKU1204,10,155.99,0.01,8.99,Express Air,Small Box
39649,C420,Bob,10/19/2017,10/21/2017,High,SKU693,9,5.98,0.01,5.46,Regular Air,Small Box
16196,C486,John,10/20/2017,10/22/2017,High,SKU062,44,320.98,0.03,24.49,Regular Air,Large Box
16196,C486,Richard,10/20/2017,10/21/2017,High,SKU1236,39,125.99,0.06,8.8,Regular Air,Small Box
19522,C013,Bob,10/20/2017,10/21/2017,Medium,SKU375,44,3.8,0.06,1.49,Regular Air,Small Box
19522,C013,Bob,10/20/2017,10/21/2017,Medium,SKU781,37,1.76,0.06,0.7,Regular Air,Wrap Bag
36835,C792,John,10/20/2017,10/22/2017,Critical,SKU403,39,315.98,0.03,19.99,Regular Air,Small Box
36835,C792,Bob,10/20/2017,10/21/2017,Critical,SKU077,25,276.2,0.09,24.49,Regular Air,Large Box
36835,C792,Bob,10/20/2017,10/21/2017,Critical,SKU177,18,63.94,0.03,14.48,Regular Air,Small Box
50626,C217,John,10/20/2017,10/21/2017,Medium,SKU023,18,170.98,0,35.89,Delivery Truck,Jumbo Box
50626,C217,Richard,10/20/2017,10/22/2017,Medium,SKU1075,42,599.99,0.04,24.49,Regular Air,Large Box
12581,C718,Richard,10/20/2017,10/22/2017,High,SKU1209,31,65.99,0,5.99,Express Air,Small Box
6246,C612,Bob,10/21/2017,10/23/2017,Not Specified,SKU859,13,3.93,0.06,0.99,Regular Air,Wrap Bag
26565,C140,Bob,10/21/2017,10/22/2017,Medium,SKU952,49,419.19,0.02,19.99,Regular Air,Small Box
11335,C521,Richard,10/21/2017,10/22/2017,High,SKU534,3,4.98,0.08,0.49,Regular Air,Small Box
11335,C521,Richard,10/21/2017,10/23/2017,High,SKU1094,8,119.99,0.09,14,Delivery Truck,Jumbo Drum
58693,C118,Richard,10/21/2017,10/25/2017,Low,SKU399,50,15.99,0,13.18,Regular Air,Small Box
48929,C679,Bob,10/22/2017,10/23/2017,High,SKU613,1,35.44,0.01,19.99,Regular Air,Small Box
48929,C679,Richard,10/22/2017,10/25/2017,High,SKU658,45,47.9,0.03,5.86,Regular Air,Small Box
34631,C105,John,10/23/2017,10/24/2017,Not Specified,SKU370,5,3.36,0.06,6.27,Regular Air,Small Box
34631,C105,Bob,10/23/2017,10/25/2017,Not Specified,SKU1074,19,699.99,0.07,24.49,Regular Air,Large Box
34918,C030,Bob,10/23/2017,10/24/2017,Medium,SKU041,12,180.98,0.06,26.2,Delivery Truck,Jumbo Drum
34918,C030,Richard,10/23/2017,10/25/2017,Medium,SKU188,25,7.28,0.01,7.98,Regular Air,Wrap Bag
4835,C277,Richard,10/24/2017,10/24/2017,Critical,SKU882,3,2.52,0.04,1.92,Regular Air,Wrap Bag
38887,C777,Bob,10/24/2017,10/25/2017,Critical,SKU339,25,14.45,0.02,7.17,Regular Air,Small Box
38887,C777,Bob,10/24/2017,10/26/2017,Critical,SKU769,50,5.58,0.07,1.99,Regular Air,Wrap Bag
17124,C792,Bob,10/25/2017,10/26/2017,Critical,SKU885,39,3.14,0.05,1.92,Express Air,Wrap Bag
50656,C589,John,10/25/2017,10/27/2017,Critical,SKU284,42,4.37,0,5.15,Regular Air,Small Box
50656,C589,John,10/25/2017,10/26/2017,Critical,SKU050,31,500.98,0.01,56,Delivery Truck,Jumbo Drum
50656,C589,Richard,10/25/2017,10/25/2017,Critical,SKU105,39,12.58,0.02,5.16,Regular Air,Small Box
50656,C589,Bob,10/25/2017,10/26/2017,Critical,SKU121,15,7.7,0.1,3.68,Regular Air,Wrap Bag
38599,C165,John,10/26/2017,10/27/2017,High,SKU968,27,101.41,0.09,35,Regular Air,Large Box
15904,C778,John,10/27/2017,10/28/2017,Not Specified,SKU801,39,3.28,0.08,3.97,Regular Air,Wrap Bag
15904,C778,John,10/27/2017,10/29/2017,Not Specified,SKU818,49,40.97,0.09,8.99,Express Air,Small Pack
17251,C171,John,10/27/2017,10/29/2017,Not Specified,SKU1154,26,125.99,0,8.99,Regular Air,Small Box
32737,C787,Bob,10/28/2017,10/30/2017,High,SKU426,14,28.53,0.09,1.49,Regular Air,Small Box
7623,C700,John,10/28/2017,10/30/2017,Critical,SKU304,18,300.65,0.03,24.49,Regular Air,Large Box
7623,C700,Bob,10/28/2017,10/30/2017,Critical,SKU1060,37,49.99,0.06,19.99,Regular Air,Small Box
7623,C700,Bob,10/28/2017,10/29/2017,Critical,SKU662,32,104.85,0.1,4.65,Regular Air,Small Box
48896,C591,Richard,10/28/2017,10/30/2017,Critical,SKU659,43,18.97,0.02,9.54,Regular Air,Small Box
19105,C519,Bob,10/28/2017,10/30/2017,High,SKU640,31,48.91,0.1,5.97,Regular Air,Small Box
19105,C519,Bob,10/28/2017,10/28/2017,High,SKU693,29,5.98,0.08,5.46,Regular Air,Small Box
52291,C540,Richard,10/29/2017,10/31/2017,Critical,SKU784,48,5.98,0.04,0.96,Regular Air,Wrap Bag
52291,C540,Richard,10/29/2017,10/30/2017,Critical,SKU1187,5,20.99,0.01,0.99,Regular Air,Wrap Bag
31910,C182,John,10/29/2017,10/30/2017,Medium,SKU1188,6,35.99,0.03,5,Regular Air,Small Box
56064,C792,Richard,10/29/2017,10/29/2017,Medium,SKU426,41,28.53,0.02,1.49,Regular Air,Small Box
22628,C485,Bob,10/29/2017,11/1/2017,Medium,SKU031,30,95.95,0.02,74.35,Delivery Truck,Jumbo Drum
3395,C138,Bob,10/29/2017,10/31/2017,Not Specified,SKU337,31,5.38,0.06,5.24,Express Air,Small Box
3395,C138,Richard,10/29/2017,10/31/2017,Not Specified,SKU541,1,7.35,0.03,5.96,Regular Air,Small Box
3395,C138,John,10/29/2017,10/30/2017,Not Specified,SKU482,7,15.57,0.02,1.39,Regular Air,Small Box
3395,C138,Bob,10/29/2017,10/30/2017,Not Specified,SKU932,29,20.89,0.02,11.52,Regular Air,Small Box
44134,C297,Bob,10/30/2017,11/1/2017,High,SKU158,35,17.67,0.05,8.99,Regular Air,Small Pack
20229,C296,John,10/30/2017,11/6/2017,Low,SKU856,47,2.62,0.1,0.8,Regular Air,Wrap Bag
43554,C620,Richard,10/30/2017,11/2/2017,Critical,SKU595,9,3.6,0.06,2.2,Regular Air,Wrap Bag
26627,C453,Richard,10/30/2017,10/30/2017,Medium,SKU825,25,1.6,0.1,1.29,Regular Air,Wrap Bag
24003,C191,Bob,10/31/2017,11/2/2017,Critical,SKU781,49,1.76,0.06,0.7,Regular Air,Wrap Bag
24003,C191,John,10/31/2017,11/1/2017,Critical,SKU886,50,24.98,0.02,8.79,Regular Air,Small Box
24003,C191,Bob,10/31/2017,11/2/2017,Critical,SKU1199,4,35.99,0.05,5.99,Express Air,Wrap Bag
28419,C620,Richard,10/31/2017,11/4/2017,Low,SKU961,9,13.48,0.03,4.51,Express Air,Small Box
24003,C191,Richard,10/31/2017,10/31/2017,Critical,SKU843,9,1.26,0.06,0.7,Regular Air,Wrap Bag
38852,C263,John,11/1/2017,11/3/2017,Not Specified,SKU351,25,5.98,0.03,1.49,Regular Air,Small Box
8103,C093,Richard,11/2/2017,11/6/2017,Low,SKU368,16,29.17,0.07,6.27,Regular Air,Small Box
18178,C557,Richard,11/2/2017,11/2/2017,Low,SKU310,43,4.48,0.08,49,Regular Air,Large Box
18178,C557,John,11/2/2017,11/9/2017,Low,SKU158,10,17.67,0,8.99,Regular Air,Small Pack
38566,C733,Bob,11/2/2017,11/5/2017,Critical,SKU051,37,280.98,0.09,57,Delivery Truck,Jumbo Drum
38564,C789,Richard,11/2/2017,11/3/2017,Critical,SKU1045,31,30.97,0.08,4,Regular Air,Small Box
38564,C789,Bob,11/2/2017,11/4/2017,Critical,SKU523,21,4.13,0.1,0.5,Express Air,Small Box
21314,C591,Bob,11/2/2017,11/4/2017,Low,SKU358,6,8.6,0.04,6.19,Regular Air,Small Box
21314,C591,Bob,11/2/2017,11/6/2017,Low,SKU848,30,3.58,0.01,1.63,Regular Air,Wrap Bag
21314,C591,John,11/2/2017,11/9/2017,Low,SKU217,40,105.49,0.08,41.64,Delivery Truck,Jumbo Box
42338,C005,Bob,11/2/2017,11/4/2017,Not Specified,SKU137,14,4.14,0.04,6.6,Regular Air,Small Box
42338,C005,Richard,11/2/2017,11/4/2017,Not Specified,SKU1232,32,65.99,0.01,8.99,Regular Air,Small Box
50081,C318,John,11/3/2017,11/4/2017,Not Specified,SKU011,7,70.98,0,26.74,Delivery Truck,Jumbo Box
44231,C021,Richard,11/3/2017,11/5/2017,Not Specified,SKU072,11,160.98,0.04,30,Delivery Truck,Jumbo Drum
44231,C021,Richard,11/3/2017,11/5/2017,Not Specified,SKU980,43,17.98,0.01,4,Regular Air,Small Box
44231,C021,Richard,11/3/2017,11/4/2017,Not Specified,SKU1156,24,115.99,0.06,8.99,Regular Air,Small Box
28389,C497,Bob,11/3/2017,11/4/2017,High,SKU089,22,30.93,0.07,3.92,Regular Air,Small Pack
28389,C497,John,11/3/2017,11/4/2017,High,SKU1125,16,297.48,0.05,18.06,Delivery Truck,Jumbo Drum
28389,C497,Richard,11/3/2017,11/5/2017,High,SKU247,7,296.18,0.07,54.12,Delivery Truck,Jumbo Box
36896,C793,John,11/3/2017,11/5/2017,Critical,SKU516,12,2.61,0,0.5,Regular Air,Small Box
36896,C793,John,11/3/2017,11/6/2017,Critical,SKU159,41,25.38,0.04,8.99,Express Air,Small Pack
36896,C793,Bob,11/3/2017,11/3/2017,Critical,SKU936,21,167.27,0.04,35,Regular Air,Large Box
32675,C396,Bob,11/3/2017,11/4/2017,High,SKU257,20,349.45,0.09,60,Delivery Truck,Jumbo Drum
15105,C307,Bob,11/3/2017,11/10/2017,Low,SKU942,39,12.28,0.07,6.13,Regular Air,Small Box
9057,C528,Bob,11/4/2017,11/4/2017,Critical,SKU189,20,7.59,0.01,4,Regular Air,Wrap Bag
50336,C401,Bob,11/4/2017,11/5/2017,Not Specified,SKU347,9,5.77,0,4.97,Regular Air,Small Box
3332,C080,John,11/4/2017,11/6/2017,Critical,SKU737,6,3.26,0.01,1.86,Regular Air,Wrap Bag
37731,C618,Richard,11/4/2017,11/6/2017,Critical,SKU517,25,3.75,0.09,0.5,Regular Air,Small Box
34883,C608,Richard,11/4/2017,11/5/2017,Critical,SKU1199,31,35.99,0.05,5.99,Regular Air,Wrap Bag
37731,C618,Bob,11/4/2017,11/4/2017,Critical,SKU668,24,30.98,0.01,9.18,Regular Air,Small Box
28259,C743,Bob,11/4/2017,11/6/2017,High,SKU1040,22,10.97,0.06,6.5,Regular Air,Small Box
40261,C279,Bob,11/4/2017,11/6/2017,Critical,SKU583,36,9.06,0.03,9.86,Express Air,Small Box
40261,C279,John,11/4/2017,11/6/2017,Critical,SKU793,26,2.94,0.05,1.05,Regular Air,Wrap Bag
18247,C642,Bob,11/5/2017,11/6/2017,Not Specified,SKU189,20,7.59,0,4,Regular Air,Wrap Bag
32291,C244,John,11/5/2017,11/5/2017,Medium,SKU209,13,12.99,0.01,14.37,Regular Air,Large Box
32291,C244,John,11/5/2017,11/6/2017,Medium,SKU909,4,15.14,0.02,4.53,Regular Air,Small Box
5856,C160,Richard,11/5/2017,11/7/2017,High,SKU236,42,230.98,0,23.78,Delivery Truck,Jumbo Box
26374,C060,John,11/5/2017,11/6/2017,Not Specified,SKU1197,5,20.99,0.05,3.3,Regular Air,Small Pack
18533,C452,John,11/6/2017,11/7/2017,Not Specified,SKU905,27,15.31,0.01,8.78,Regular Air,Small Box
18533,C452,John,11/6/2017,11/8/2017,Not Specified,SKU1203,5,7.99,0.05,5.03,Express Air,Medium Box
26337,C334,John,11/7/2017,11/10/2017,Critical,SKU511,45,3.69,0.08,0.5,Regular Air,Small Box
26944,C278,Bob,11/7/2017,11/10/2017,Critical,SKU1022,6,73.98,0.02,14.52,Regular Air,Small Box
37793,C240,Bob,11/8/2017,11/9/2017,Not Specified,SKU868,16,13.9,0.08,7.59,Regular Air,Small Pack
31873,C694,Richard,11/8/2017,11/13/2017,Low,SKU329,2,70.97,0.05,3.5,Regular Air,Small Box
31873,C694,John,11/8/2017,11/15/2017,Low,SKU1239,14,205.99,0.06,8.99,Regular Air,Small Box
31873,C694,Richard,11/8/2017,11/15/2017,Low,SKU1255,50,205.99,0.06,8.99,Regular Air,Small Box
31873,C694,Richard,11/8/2017,11/15/2017,Low,SKU648,42,5.28,0,6.26,Regular Air,Small Box
38371,C226,Richard,11/8/2017,11/9/2017,Not Specified,SKU1043,24,83.1,0.05,6.13,Express Air,Small Box
16679,C666,Bob,11/8/2017,11/13/2017,Low,SKU057,29,243.98,0.09,43.32,Delivery Truck,Jumbo Drum
46151,C768,John,11/8/2017,11/10/2017,Critical,SKU358,23,8.6,0.02,6.19,Regular Air,Small Box
34788,C014,Richard,11/9/2017,11/11/2017,High,SKU650,4,5.98,0.02,5.15,Regular Air,Small Box
53508,C405,John,11/10/2017,11/12/2017,High,SKU1027,13,80.98,0.03,7.18,Regular Air,Small Box
53508,C405,Richard,11/10/2017,11/12/2017,High,SKU1132,25,13.99,0.06,7.51,Regular Air,Medium Box
53508,C405,Bob,11/10/2017,11/10/2017,High,SKU603,4,15.04,0.06,1.97,Regular Air,Wrap Bag
41415,C220,John,11/10/2017,11/15/2017,Low,SKU578,10,7.64,0.09,5.83,Regular Air,Wrap Bag
46848,C388,John,11/10/2017,11/12/2017,Medium,SKU920,39,95.43,0.04,19.99,Regular Air,Small Box
37025,C771,Richard,11/10/2017,11/11/2017,High,SKU1032,37,17.48,0.03,1.99,Regular Air,Small Pack
56706,C009,John,11/10/2017,11/11/2017,High,SKU1084,7,99.99,0,19.99,Regular Air,Small Box
21922,C356,John,11/11/2017,11/12/2017,High,SKU050,17,500.98,0.01,26,Delivery Truck,Jumbo Drum
21922,C356,John,11/11/2017,11/12/2017,High,SKU110,11,9.77,0.08,6.02,Regular Air,Medium Box
21922,C356,Richard,11/11/2017,11/13/2017,High,SKU792,49,3.28,0.09,0.98,Regular Air,Wrap Bag
10562,C794,Bob,11/11/2017,11/12/2017,Not Specified,SKU947,10,95.99,0.03,35,Regular Air,Large Box
42144,C048,Richard,11/12/2017,11/14/2017,Medium,SKU953,10,64.65,0.01,35,Express Air,Large Box
51392,C349,Bob,11/12/2017,11/13/2017,Medium,SKU1042,10,26.31,0.09,5.89,Regular Air,Small Box
28583,C377,John,11/12/2017,11/13/2017,Critical,SKU390,25,223.98,0.03,15.01,Regular Air,Small Box
27463,C766,Richard,11/13/2017,11/15/2017,Medium,SKU159,31,25.38,0,8.99,Regular Air,Small Pack
27463,C766,John,11/13/2017,11/14/2017,Medium,SKU665,10,4.98,0.01,4.72,Regular Air,Small Box
20263,C120,Bob,11/14/2017,11/15/2017,Medium,SKU405,8,59.78,0.05,10.29,Regular Air,Small Box
20263,C120,John,11/14/2017,11/16/2017,Medium,SKU1190,33,20.99,0.08,1.25,Regular Air,Small Pack
47943,C236,Bob,11/14/2017,11/14/2017,Medium,SKU504,12,4.91,0.04,0.5,Regular Air,Small Box
47943,C236,Bob,11/14/2017,11/15/2017,Medium,SKU749,48,15.94,0.02,5.45,Regular Air,Small Pack
59396,C108,Richard,11/14/2017,11/16/2017,Critical,SKU977,41,152.48,0.07,6.5,Regular Air,Small Box
13091,C063,Richard,11/15/2017,11/16/2017,Medium,SKU718,12,6.48,0.08,7.03,Regular Air,Small Box
